date,% Silica Feed,Amina Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Ave_Flot_Air_Flow,Ave_Flot_Level,% Iron Concentrate,% Silica Concentrate,Purity
2017-04-04 1:00:00,13.99,516.470073,250.332309,295.096,265.7190356,740.1979079,65.76,1.28,1
2017-04-04 2:00:00,13.99,526.0687679,250.0453165,295.096,265.0559451,739.0774162,66.29,1.5,1
2017-04-04 3:00:00,13.99,533.5657457,250.2165954,295.096,265.1397013,623.383479,65.86,1.65,1
2017-04-04 4:00:00,13.99,457.2867081,250.4185366,295.096,264.9505691,654.7228519,65.81,1.74,1
2017-04-04 5:00:00,13.99,489.4770429,250.0939786,295.096,265.0382833,840.0300497,66.06,1.83,1
2017-04-04 6:00:00,13.99,523.0045167,250.1397556,295.096,265.0834278,734.0715475,66.86,1.3,1
2017-04-04 7:00:00,21.67,541.236904,250.1277627,295.096,265.1883672,790.2758787,65.81,1.5,1
2017-04-04 8:00:00,21.67,504.6465197,249.9767874,295.096,265.0544252,789.1893513,66.41,1.48,1
2017-04-04 9:00:00,21.67,544.9545667,250.0777722,295.096,265.0776074,799.8882556,65.93,2.05,1
2017-04-04 10:00:00,21.67,529.1995385,250.0363551,295.096,265.0711713,803.4901746,66.06,2.06,1
2017-04-04 11:00:00,21.67,490.6929371,250.0069657,295.096,265.3046286,663.4249581,66.89,1.64,1
2017-04-04 12:00:00,21.67,499.6478222,249.7892111,295.096,264.8384759,758.694011,65.95,1.85,1
2017-04-04 13:00:00,21.67,491.8146833,249.9958722,295.096,265.0503759,799.9353889,65.75,1.87,1
2017-04-04 14:00:00,21.67,402.8299298,249.9513304,295.096,265.0544203,806.9070693,65.28,2.17,1
2017-04-04 15:00:00,21.67,355.5984215,250.0617582,295.096,265.1073004,815.0452676,65.22,2.23,1
2017-04-04 16:00:00,14.93,368.1546251,250.1300736,295.096,265.0173292,802.2993549,64.3,4.03,0
2017-04-04 17:00:00,14.93,345.4687035,250.0894211,295.096,265.1070772,791.1596088,64.01,3.43,0
2017-04-04 18:00:00,14.93,466.907428,250.0843182,295.096,265.0632462,797.5036523,63.83,3.58,0
2017-04-04 19:00:00,14.93,490.0108681,249.5290602,295.096,262.6870241,795.746292,63.82,3.8,0
2017-04-04 20:00:00,14.93,537.8023017,250.0000056,295.096,264.9753948,798.8074623,64.37,3.36,0
2017-04-04 21:00:00,14.93,530.9789611,250.0130111,295.096,265.0494444,799.660925,63.07,4.58,0
2017-04-04 22:00:00,14.93,525.0587111,251.1824333,295.096,266.3733704,798.6498778,65.5,2.08,1
2017-04-04 23:00:00,14.93,547.3324686,250.0173714,295.096,266.238459,800.2345543,63.98,3.27,0
2017-04-05 0:00:00,14.93,513.6762651,250.101494,295.096,265.1221245,802.2459699,65.84,1.7,1
2017-04-05 1:00:00,14.42,537.6869944,250.0573111,295.096,265.1028685,799.5795306,65.9,1.83,1
2017-04-05 2:00:00,14.42,512.8089389,249.9752278,295.096,265.0147481,799.8199361,66.35,1.33,1
2017-04-05 3:00:00,14.42,547.1547318,250.1005307,295.096,265.0722421,798.8522765,66.33,1.42,1
2017-04-05 4:00:00,14.42,558.1910559,250.0178156,295.096,265.0606182,798.3510838,66.17,1.59,1
2017-04-05 5:00:00,14.42,526.819267,250.0975739,295.096,265.0736477,798.486223,65.77,1.72,1
2017-04-05 6:00:00,14.42,509.9097283,250.1358555,295.096,265.1152023,799.0804711,66.17,1.48,1
2017-04-05 7:00:00,12.91,464.6692469,250.1487346,295.096,265.127214,799.2851466,66.15,1.92,1
2017-04-05 8:00:00,12.91,358.3758586,250.1625152,295.096,265.1169024,797.0670051,65.69,1.94,1
2017-04-05 9:00:00,12.91,356.5933077,250.0166643,295.096,265.078648,799.3083252,65.8,1.75,1
2017-04-05 11:00:00,12.91,355.1906525,250.0466489,295.096,265.1029135,791.9989278,65.99,1.87,1
2017-04-05 12:00:00,12.91,392.5647138,250.0909448,295.096,265.1208276,797.359964,65.18,1.65,1
2017-04-05 13:00:00,12.91,398.11705,249.9587556,295.096,265.0137167,797.7619236,65.38,2.21,1
2017-04-05 14:00:00,12.91,392.3060722,250.1101111,295.096,265.175337,799.8941722,63.6,4.62,0
2017-04-05 15:00:00,12.91,378.6087556,250.0751556,295.096,265.0973111,799.5932528,62.32,4.51,0
2017-04-05 16:00:00,17.66,373.3937457,250.147236,295.096,265.0832828,799.7735935,63.47,4.4,0
2017-04-05 17:00:00,17.66,447.6335825,249.4364358,295.096,262.4399236,799.2186332,64.42,2.76,1
2017-04-05 18:00:00,17.66,528.5522833,249.9851167,295.096,264.4894685,799.6157306,64.04,3.29,0
2017-04-05 19:00:00,17.66,527.3956389,250.0188833,295.096,264.8096296,799.6170444,65,2.13,1
2017-04-05 20:00:00,17.66,516.6726833,250.2083556,295.096,265.50145,799.413275,64.85,2.18,1
2017-04-05 21:00:00,17.66,527.2451732,249.9890559,295.096,265.0567225,799.4677402,65.23,1.71,1
2017-04-05 22:00:00,17.66,531.0170056,250.5078436,295.096,267.0517318,771.1775759,65.15,2.31,1
2017-04-05 23:00:00,17.66,498.09025,250.5103389,295.096,266.324213,620.9137597,64.89,2.45,1
2017-04-06 0:00:00,17.66,494.4329556,250.0397889,295.096,265.0474222,799.7701917,65.3,1.49,1
2017-04-06 1:00:00,16.25,532.1468444,250.1602111,295.096,265.1206204,799.7494486,65.72,1.45,1
2017-04-06 2:00:00,16.25,532.2733743,250.0953352,295.096,265.1345475,800.4426201,66.24,1.21,1
2017-04-06 3:00:00,16.25,502.4542833,250.0483722,295.096,265.0174963,799.8351139,65.8,1.44,1
2017-04-06 4:00:00,16.25,515.9666,250.0878722,295.096,265.1055481,799.5142431,66.28,1.17,1
2017-04-06 5:00:00,16.25,490.64155,250.1081111,295.096,265.0339889,799.5991111,65.68,1.14,1
2017-04-06 6:00:00,16.25,484.9413955,250.0359661,295.096,265.0171563,798.7600593,66.64,1.18,1
2017-04-06 7:00:00,13.32,525.4729933,250.0218933,295.096,265.1230356,795.7943717,66.26,1.48,1
2017-04-06 8:00:00,13.32,491.2366541,250.0194465,295.096,265.1112788,797.8691686,65.45,1.69,1
2017-04-06 9:00:00,13.32,473.5503165,250.0225225,295.096,265.0622809,798.6373467,65.36,2.1,1
2017-04-06 10:00:00,13.32,460.1619056,250.0337167,295.096,265.1216759,800.1881861,65.77,2.11,1
2017-04-06 11:00:00,13.32,424.0523638,250.1218618,295.096,265.1115592,797.9572845,65.46,2.64,1
2017-04-06 12:00:00,13.32,400.6199278,250.1231333,295.096,265.1060315,799.9318722,64.86,2.67,1
2017-04-06 13:00:00,13.32,391.6990872,250.1000523,295.096,265.0896667,797.4154884,65.18,2.26,1
2017-04-06 14:00:00,13.32,407.04695,250.1582611,295.096,265.0563185,798.7111083,63.72,4.2,0
2017-04-06 15:00:00,13.32,386.1439609,250.0854246,295.096,265.0448883,799.2937919,63.45,4.29,0
2017-04-06 16:00:00,13.06,447.3331761,249.6968864,295.096,264.5905682,801.2391547,63.25,4.16,0
2017-04-06 17:00:00,13.06,557.9607597,249.9828052,295.096,265.40121,804.4722078,65.45,2.42,1
2017-04-06 18:00:00,13.06,553.9506556,250.1915056,295.096,265.2958111,777.3470916,65.97,2.02,1
2017-04-06 19:00:00,13.06,562.5780222,250.3032167,295.096,265.1351204,799.4017014,65.88,2.03,1
2017-04-06 20:00:00,13.06,508.23975,249.9179444,295.096,264.9966852,800.010025,64.51,2.84,1
2017-04-06 21:00:00,13.06,514.8459778,250.2663556,295.096,265.1355167,800.0634569,65.15,2.64,1
2017-04-06 22:00:00,13.06,527.9284222,250.2115056,295.096,265.0853593,799.616925,65.28,2.14,1
2017-04-06 23:00:00,13.06,522.5170556,250.1523944,295.096,265.1136,799.97385,64.56,2.96,1
2017-04-07 0:00:00,13.06,523.8243876,249.8402416,295.096,265.001515,800.2403736,65.8,2.12,1
2017-04-07 1:00:00,16.82,563.66775,249.9531778,295.096,265.0194593,804.2837542,65.53,2,1
2017-04-07 2:00:00,16.82,556.9945111,249.9949111,295.096,265.0512796,805.1880333,65.64,1.64,1
2017-04-07 3:00:00,16.82,546.0230111,250.1463333,295.096,265.1067296,807.2200833,66.18,1.44,1
2017-04-07 4:00:00,16.82,552.0115222,250.0234889,295.096,265.0317185,807.3509139,65.85,2.01,1
2017-04-07 5:00:00,16.82,516.1203278,250.1374722,295.096,265.0910481,806.1634097,65.52,2.02,1
2017-04-07 6:00:00,16.82,514.7220611,249.9965056,295.096,265.0702685,803.0351625,65.81,1.88,1
2017-04-07 7:00:00,13.29,512.0493056,250.1744333,295.096,264.9642574,802.2192528,65.83,1.45,1
2017-04-07 8:00:00,13.29,501.7033543,249.9104286,295.096,265.0132019,799.9569643,65.59,1.73,1
2017-04-07 9:00:00,13.29,483.2472614,250.2014148,295.096,265.1153769,797.4334773,66.06,1.84,1
2017-04-07 10:00:00,13.29,463.1154,250.18685,295.096,265.1413296,796.9017444,65.16,1.95,1
2017-04-07 11:00:00,13.29,432.3012033,250.0284393,295.096,265.0443271,798.6658111,65.15,2.07,1
2017-04-07 12:00:00,13.29,425.5504786,250.1284143,295.096,265.0830333,798.2972286,64.45,3.04,0
2017-04-07 13:00:00,13.29,406.0174151,250.2687484,295.096,265.1528784,804.2381635,64.95,2.65,1
2017-04-07 14:00:00,13.29,411.7743065,249.9604677,295.096,265.0379489,833.8866803,65.67,2.31,1
2017-04-07 15:00:00,13.29,462.7829412,249.9913203,295.096,265.0750436,811.5065628,65.26,2.52,1
2017-04-07 16:00:00,12.62,478.3292706,250.0042588,295.096,265.0477196,779.6463961,65.5,2.36,1
2017-04-07 17:00:00,12.62,450.422589,250.0068037,295.096,265.0589325,749.0843805,63.94,4.06,0
2017-04-07 18:00:00,12.62,407.3265055,249.8592479,295.096,264.9621653,720.3839859,63.37,4.26,0
2017-04-07 19:00:00,12.62,374.2665576,250.1475594,295.096,265.1074895,678.7430197,63.95,3.26,0
2017-04-07 20:00:00,12.62,486.6418922,249.8853593,295.096,265.004521,644.8339853,64.20956397,4.14,0
2017-04-07 21:00:00,12.62,506.2807654,250.0862179,295.096,265.0390019,663.0403815,64.46,2.59,1
2017-04-07 22:00:00,12.62,480.876592,250.0840444,295.096,265.0776852,681.8933819,64.76,2,1
2017-04-08 2:00:00,13.11,572.0255753,250.0749178,295.096,265.1838402,491.9346946,63.55145878,4.603171935,0
2017-04-08 3:00:00,13.11,533.9574944,249.8415333,295.096,264.8472315,600.7980889,63.79694868,3.479182825,0
2017-04-08 4:00:00,13.11,564.3838611,250.2108,295.096,265.1425759,599.1733389,63.93,2.87,1
2017-04-08 5:00:00,13.11,560.2321844,250.2155084,295.096,265.0842812,600.0972961,64.51332078,2.416306059,1
2017-04-08 6:00:00,13.11,536.63195,250.12545,295.096,265.1922056,599.0249389,65.1,1.96,1
2017-04-08 7:00:00,11.81,547.3303,250.0308111,295.096,265.0812259,599.9991028,64.17,3.11,0
2017-04-08 8:00:00,11.81,560.2590944,250.1350444,295.096,265.1158019,599.9240583,64.23,2.57,1
2017-04-08 9:00:00,11.81,565.1811833,250.0372556,295.096,265.0538611,656.6797361,65.23,2.24,1
2017-04-08 10:00:00,11.81,520.212125,250.0717639,295.096,265.1083148,658.7020719,64.73,3.65,0
2017-04-08 11:00:00,11.81,526.0189944,250.1086392,295.096,265.1076435,528.9192126,64.92,2.74,1
2017-04-08 12:00:00,11.81,522.5884056,250.0792278,295.096,265.0943352,608.5175211,65.95,1.61,1
2017-04-08 13:00:00,11.81,506.5245389,250.1567111,295.096,265.0863444,600.344425,65.31,2.21,1
2017-04-08 14:00:00,11.81,519.5032889,249.9726944,295.096,265.0335667,598.4520889,65.69,2.1,1
2017-04-08 15:00:00,11.81,504.8909667,250.0392222,295.096,265.0556241,599.4356639,66.29,1.59,1
2017-04-08 16:00:00,15.26,499.3041278,250.4220889,295.096,265.2374889,599.3960889,65.85,1.77,1
2017-04-08 17:00:00,15.26,443.5011889,250.1622889,295.096,265.0890204,599.8683611,65.5,1.84,1
2017-04-08 18:00:00,15.26,455.84565,249.9584833,295.096,265.0135204,600.5441528,65.54,1.82,1
2017-04-08 19:00:00,15.26,454.6549167,250.0713833,295.096,265.0905185,599.866925,66.47,1.2,1
2017-04-08 20:00:00,15.26,448.2057667,250.0258667,295.096,265.0828056,600.3111778,66.55,1.01,1
2017-04-08 21:00:00,15.26,456.6687722,250.1037722,295.096,265.0774648,599.644125,66.33,1.11,1
2017-04-08 22:00:00,15.26,448.0153,250.0349833,295.096,264.9978333,598.7198056,66.09,1.05,1
2017-04-08 23:00:00,15.26,425.5996667,249.9521167,295.096,265.0200685,599.9457972,66.15,1.06,1
2017-04-09 0:00:00,15.26,383.1723722,250.1174444,295.096,265.1108426,599.3744722,66.47,1.04,1
2017-04-09 1:00:00,14.26,439.9544056,249.9807278,295.096,265.0186333,600.7628417,65.16,2.28,1
2017-04-09 2:00:00,14.26,451.9363889,250.1071111,295.096,265.0823426,599.6277222,66.49,1.01,1
2017-04-09 3:00:00,14.26,422.7359278,250.0538556,295.096,265.0856241,600.3022111,65.94,1.87,1
2017-04-09 4:00:00,14.26,429.38705,249.9829444,295.096,265.1332278,600.3743111,65.88,1.84,1
2017-04-09 5:00:00,14.26,425.2751056,250.0839556,295.096,265.0810315,599.3486111,66.51,0.99,1
2017-04-09 6:00:00,14.26,403.2564267,250.0481333,295.096,265.0731822,599.7299,66.76,1.02,1
2017-04-09 7:00:00,13.53,412.33138,250.2601,295.096,265.3456733,599.65114,65.79,2.31,1
2017-04-09 8:00:00,13.53,438.6581173,250.0163464,295.096,265.0861862,600.7387318,66.37,1.18,1
2017-04-09 9:00:00,13.53,432.095,250.0453444,295.096,265.0770889,599.9265444,64.84,3.14,0
2017-04-09 10:00:00,13.53,425.3888333,250.0407833,295.096,265.0647593,599.7874167,65.72,2.05,1
2017-04-09 11:00:00,13.53,434.5089944,250.0078333,295.096,265.0324796,599.8424444,63.62,3.31,0
2017-04-09 12:00:00,13.53,435.516277,249.9712806,295.096,265.0487434,601.0078813,65.91,1.39,1
2017-04-09 13:00:00,13.53,403.0340735,250.1819056,295.096,265.1119167,599.4885444,65.26,2.23,1
2017-04-09 14:00:00,13.53,407.9985307,249.6733276,295.096,264.9157414,598.8408448,65.56,2.36,1
2017-04-09 15:00:00,13.53,414.9551573,249.9456404,295.096,265.0464551,599.1095758,65.79,1.85,1
2017-04-09 16:00:00,13.53,415.1420722,250.1659167,295.096,265.135537,599.5677694,65.61,1.64,1
2017-04-09 17:00:00,13.53,419.7455444,250.1038611,295.096,265.0617926,600.4392139,66.14,1.31,1
2017-04-09 18:00:00,13.53,420.0583833,249.9826333,295.096,265.0205111,598.9340444,66.39,1.08,1
2017-04-09 19:00:00,13.53,359.2501606,249.9989708,295.096,265.0677859,600.7064927,66.67,1.08,1
2017-04-09 20:00:00,13.53,386.7584551,249.9775674,295.096,265.0116236,599.6938567,66.5,1.05,1
2017-04-09 21:00:00,13.53,389.4795889,250.0379611,295.096,265.0858537,600.8471361,67.05,0.95,1
2017-04-09 22:00:00,13.53,341.7485452,250.0580301,295.096,265.0287008,598.3751747,65.25,2.98,1
2017-04-09 23:00:00,13.53,360.0824624,250.0778671,295.096,265.0581426,599.7539393,65.85,1.4,1
2017-04-10 0:00:00,13.53,403.2671395,249.9914884,295.096,265.0145407,599.9763779,65.85,1.4,1
2017-04-10 1:00:00,13.57,456.9641941,250.0976412,295.096,265.0997745,599.8874265,65.07,1.64,1
2017-04-10 2:00:00,13.57,408.7311143,250.0667829,295.096,265.0585962,599.81234,64.84,3.1,0
2017-04-10 3:00:00,13.57,389.7098846,250.1153846,295.096,265.1189333,599.9563,66.1,1.39,1
2017-04-10 4:00:00,13.57,476.0938188,249.9734631,295.096,265.0392148,599.8433758,66.15,1.79,1
2017-04-10 5:00:00,13.57,533.1986818,250.1010795,295.096,265.0865189,600.2347244,64.87,1.28,1
2017-04-10 6:00:00,13.57,505.4031477,250.0080795,295.096,265.0410606,600.5974943,66.9,0.77,1
2017-04-10 7:00:00,13.06,497.1170952,250.2691667,295.096,265.1905317,506.6352381,66.61,1.44,1
2017-04-10 8:00:00,13.06,297.0288282,199.9262297,295.096,231.8383514,841.6408938,66.55,1.1,1
2017-04-10 9:00:00,13.06,288.8632434,199.9196778,295.096,231.7156722,842.1120228,66.55,1.1,1
2017-04-10 10:00:00,13.06,277.2899737,199.9973611,295.096,231.6996722,842.7797647,66.55,1.1,1
2017-04-10 11:00:00,13.06,267.1955107,199.9493881,295.096,231.7023955,701.3134538,66.55,1.1,1
2017-04-10 12:00:00,13.06,330.218494,199.755408,295.096,231.614504,482.1138632,66.55,1.1,1
2017-04-10 13:00:00,13.06,430.8573674,247.5200479,295.096,261.8754531,737.6957984,66.55,1.1,1
2017-04-10 14:00:00,13.06,517.0659753,250.0371543,295.096,265.1782263,758.8962906,65.44,1.57,1
2017-04-10 15:00:00,13.06,548.0197381,250.108875,295.096,265.0096409,757.275322,65.97,1.51,1
2017-04-10 16:00:00,13.27,566.3881333,250.3042667,295.096,265.0653689,759.3867767,64.56,3,0
2017-04-10 17:00:00,13.27,570.9679239,250.1639891,295.096,265.1019275,757.8376359,65.94,1.76,1
2017-04-10 18:00:00,13.27,477.4292088,250.123931,295.096,265.0490077,764.1463484,65.31,1.98,1
2017-04-10 20:00:00,13.27,373.4947333,250.0747333,295.096,265.5671778,700.4868333,65.47,2.24,1
2017-04-10 21:00:00,13.27,461.2782833,250.0566389,295.096,265.0107611,700.1634611,66.34,1.29,1
2017-04-10 22:00:00,13.27,511.6933611,250.0294722,295.096,265.0499222,700.1447194,66.01,1.01,1
2017-04-10 23:00:00,13.27,488.2081556,249.9961722,295.096,265.0743019,699.8859972,65.47,1.18,1
2017-04-11 0:00:00,13.27,494.2507111,250.1278444,295.096,265.0468852,699.913675,65.77,1.43,1
2017-04-11 1:00:00,13.47,471.53335,249.9868389,295.096,265.0570315,699.2897444,66.18,1.55,1
2017-04-11 2:00:00,13.47,436.5541194,250.0462722,295.096,265.0361852,698.3012444,65.95,1.47,1
2017-04-11 3:00:00,13.47,429.4393652,250.0808371,295.096,265.065309,699.3703343,66.01,1.41,1
2017-04-11 4:00:00,13.47,372.4610058,250.0808304,295.096,265.1066394,700.6509152,65.62,1.89,1
2017-04-11 5:00:00,13.47,384.155,250.240625,295.096,265.1922956,700.2183333,64.66,2.91,1
2017-04-11 6:00:00,13.47,311.8554118,249.7633137,295.096,264.9457778,700.7301471,65.28,1.68,1
2017-04-11 8:00:00,13.47,261.4130097,249.8852577,295.096,265.0590082,837.9597952,65.28,1.68,1
2017-04-11 9:00:00,13.47,268.7720062,213.2960901,295.096,234.6998911,837.8858568,65.28,1.68,1
2017-04-11 10:00:00,13.47,274.586257,227.5734286,295.096,241.1042222,837.8274391,65.28,1.68,1
2017-04-11 19:00:00,10.54,346.3720679,250.0925682,296.5584473,265.5449243,718.5206052,65.28,1.68,1
2017-04-11 20:00:00,10.54,353.9745799,250.0494136,296.5410415,265.5519027,523.2627501,65.28,1.68,1
2017-04-11 21:00:00,10.54,491.8708915,249.9363988,296.5232323,265.4529282,595.4878865,65.28,1.68,1
2017-04-11 22:00:00,10.54,548.0546042,250.1430764,296.5055212,265.5223682,598.5190451,65.32875693,1.860581228,1
2017-04-11 23:00:00,10.54,560.1318778,250.0177889,296.4885447,265.4678612,600.2746944,65.415,2.18,1
2017-04-12 0:00:00,10.54,533.6666972,250.1563239,296.4708006,265.6110131,608.4159219,65.50514273,2.513861956,1
2017-04-12 1:00:00,18.87,565.6071722,250.0348778,296.4531782,265.4492335,600.3701194,65.55,2.68,1
2017-04-12 2:00:00,18.87,540.4639667,249.9447833,296.4354949,265.221815,600.3314778,65.22,2.65,1
2017-04-12 3:00:00,18.87,567.2500056,250.1440333,296.4178116,265.6037428,600.2699167,64.89,2.62,1
2017-04-12 5:00:00,18.87,565.0721914,249.9540556,296.3815609,265.3566767,600.5727253,63.41171271,4.582845304,0
2017-04-12 6:00:00,18.87,562.35435,250.1810889,296.3647617,265.529228,600.0201528,63.88,4.02,0
2017-04-12 7:00:00,17.09,557.1612278,250.0214944,296.3470784,265.4303539,600.1697528,64.48,3.87,0
2017-04-12 8:00:00,17.09,557.0970615,250.0351285,296.3294328,265.4569022,599.1758296,64.71,2.49,1
2017-04-12 9:00:00,17.09,558.1658611,250.2518167,296.3117119,265.8786243,534.6286833,65.02,2.22,1
2017-04-12 10:00:00,17.09,545.7093222,249.7492944,296.2940286,265.3275225,539.3278069,63.72,4.04,0
2017-04-12 11:00:00,17.09,541.693,250.0275345,296.2761658,265.3891031,490.9753349,65.9,1.58,1
2017-04-12 12:00:00,17.09,535.5442111,249.9764944,296.258662,265.444991,522.821,65.14,2.21,1
2017-04-12 13:00:00,17.09,531.3562111,249.8303111,296.2409787,265.3228207,483.9360683,64.99,2.13,1
2017-04-12 14:00:00,17.09,472.8085642,250.0334246,296.223254,265.5135465,587.5761911,65.03,2.27,1
2017-04-12 15:00:00,17.09,426.1779167,250.1797167,296.2056122,265.4210578,422.8682662,64.69,2.34,1
2017-04-12 16:00:00,11.98,506.8222889,249.9218,296.1879289,265.4747041,596.5152616,62.59,4.88,0
2017-04-12 17:00:00,11.98,563.8930333,250.0473111,296.1702456,265.3589282,649.8166778,64.35,2.64,1
2017-04-12 18:00:00,11.98,581.3275667,250.0408611,296.1525623,265.3405874,650.3132944,65.07,1.77,1
2017-04-12 19:00:00,11.98,421.5504052,250.0682414,296.1366135,265.4412476,649.4041767,65.04,1.77,1
2017-04-12 20:00:00,11.98,417.0794411,250.2197299,296.1173928,265.4732842,655.5850388,65.06,1.99,1
2017-04-12 21:00:00,11.98,487.96725,250.0852611,296.0995125,265.3655875,650.5591778,65.01,1.85,1
2017-04-12 22:00:00,11.98,494.7980444,250.0086944,296.0818292,265.3631857,650.3900236,65.28,1.45,1
2017-04-12 23:00:00,11.98,464.9751389,250.0681611,296.0641459,265.3896097,649.4167778,65.05,1.63,1
2017-04-13 0:00:00,11.98,444.6081667,249.9606833,296.0464626,265.3617394,649.8489389,65.5,1.58,1
2017-04-13 1:00:00,19.19,460.6670944,250.29385,296.0287793,265.4788709,651.3849111,65.65,1.51,1
2017-04-13 2:00:00,19.19,446.4996556,250.0845167,296.011096,265.3629913,668.368425,65.65,1.57,1
2017-04-13 3:00:00,19.19,438.9596389,250.1351444,295.9934128,265.3893357,799.3038889,64.86,2.29,1
2017-04-13 4:00:00,19.19,407.2067722,250.0095611,295.9757295,265.3231876,799.6706056,64.62,2.59,1
2017-04-13 5:00:00,19.19,471.0342611,250.1486667,295.9580462,265.344545,798.9770528,65.68,1.52,1
2017-04-13 6:00:00,19.19,506.4288778,250.0417278,295.9403629,265.3429562,800.1048167,65.38,2.63,1
2017-04-13 7:00:00,13.79,476.7300234,250.1973275,295.9227644,265.475017,798.1150561,64.1,3.3,0
2017-04-13 8:00:00,13.79,429.9729722,250.0774833,295.9049963,265.3238895,799.5235028,64.16,3.53,0
2017-04-13 9:00:00,13.79,440.3290722,250.0700278,295.887313,265.3515636,799.3844208,64.07,3.6,0
2017-04-13 10:00:00,13.79,486.3287778,249.9431389,295.8696298,265.2938321,799.5758778,63.73,3.97,0
2017-04-13 11:00:00,13.79,517.9419889,250.1717333,295.8519465,265.4631414,750.9485611,64.89,2.78,1
2017-04-13 12:00:00,13.79,520.1889722,249.8612,295.8342632,265.4160433,598.9853056,65.72,1.94,1
2017-04-13 13:00:00,13.79,520.6398944,250.0296056,295.8165799,265.2487655,600.6571194,64.82,3.32,0
2017-04-13 14:00:00,13.79,520.8799944,250.1040889,295.7988966,265.3839155,574.1780833,64.54,3.07,0
2017-04-13 15:00:00,13.79,521.2251598,250.1162012,295.7816124,265.4284882,480.0612818,65.25,2.24,1
2017-04-13 16:00:00,11.23,526.9606121,249.9999394,295.7634905,265.1609352,586.1690627,64.96,2.33,1
2017-04-13 17:00:00,11.23,544.2517318,250.1233799,295.7457977,265.2880946,599.5973184,65.31,2.34,1
2017-04-13 18:00:00,11.23,560.4537222,249.9987444,295.7281635,265.2609749,598.9177139,64.99,2.19,1
2017-04-13 19:00:00,11.23,575.3809278,250.0717944,295.7104802,265.2606193,599.8058861,65.35,2.31,1
2017-04-13 20:00:00,11.23,565.7670894,249.9873631,295.6927714,265.2530802,599.6181676,66.25,1.62,1
2017-04-13 21:00:00,11.23,534.9936111,250.1580778,295.6751136,265.238112,599.9107333,66.56,1.33,1
2017-04-13 22:00:00,11.23,543.6038354,250.1546057,295.6574885,265.2488447,613.4712446,66.46,1.29,1
2017-04-13 23:00:00,11.23,570.5802722,249.9673611,295.6397471,265.2122046,599.5658056,65.96,1.97,1
